cl1,cl2,dist,new_size
11348,15131,0.0195457,16
15073,15159,0.0195519,21
6448,15065,0.0195543,4
14958,12498,0.0195553,15
10291,11902,0.0195586,5
15146,11457,0.0195614,7
2896,11124,0.0195629,3
677,1245,0.0195643,2
13561,13069,0.0195655,10
8031,11827,0.0195688,3
8768,10972,0.0195692,4
10677,1218,0.0195695,4
6410,6422,0.01957,2
14802,14448,0.0195737,7
14951,13607,0.019574,8
15015,15225,0.0195749,12
6718,7386,0.0195825,2
14115,9865,0.0195847,12
12867,4704,0.0195856,3
8658,8949,0.0195857,2
12128,14717,0.0195945,11
14642,8316,0.019595,3
704,11323,0.0195976,4
14808,4251,0.0196001,4
11708,15210,0.0196038,6
7545,9245,0.0196063,2
5689,14139,0.0196067,4
14867,13467,0.0196089,9
14839,9844,0.019609,4
14628,6333,0.0196095,4
13950,15175,0.0196109,7
2923,4391,0.0196112,2
12879,14141,0.0196146,20
14850,1293,0.0196253,5
14728,14810,0.0196288,6
3359,3552,0.0196298,2
13049,13465,0.0196315,18
5967,14764,0.0196336,3
12923,6831,0.0196414,3
14721,6712,0.0196464,9
5465,5996,0.0196527,2
15043,5983,0.0196534,5
5185,14421,0.0196563,4
9141,9808,0.0196648,2
12515,15150,0.0196708,12
65,1632,0.019671,2
13981,15199,0.0196819,4
13148,15196,0.0196847,57
15098,9037,0.0196858,43
14232,13287,0.0196867,7
14926,14070,0.0196894,11
100,440,0.0196911,2
14708,14226,0.0196927,7
14789,7274,0.0196929,5
4536,4651,0.0196986,2
6753,7151,0.0197025,2
4135,12881,0.0197114,4
151,15140,0.0197152,8
14358,14412,0.0197183,47
13704,14623,0.0197219,6
14847,12502,0.0197251,20
10700,5737,0.019726,3
14268,14302,0.0197291,37
14629,15017,0.0197323,19
5723,6588,0.0197369,2
11939,14111,0.01974,13
15164,3286,0.0197403,5
7548,8501,0.0197407,2
12365,11461,0.0197408,4
2524,4649,0.0197413,2
12513,12591,0.0197451,4
3069,3651,0.0197499,2
468,1267,0.0197523,2
6161,13907,0.0197532,7
3969,14704,0.0197576,24
14601,11735,0.0197582,5
14904,12053,0.0197631,9
8024,14261,0.0197681,21
15303,12443,0.0197683,27
11852,14975,0.0197736,19
12124,4091,0.0197737,3
14993,14527,0.0197762,19
306,1226,0.0197767,2
3358,14691,0.0197816,8
14414,11982,0.0197862,6
11731,12631,0.0197876,4
14577,15124,0.019788,36
15095,13288,0.0197889,10
856,14979,0.0197912,5
14549,15244,0.0197933,15
13977,14270,0.0197971,7
13588,4193,0.0197981,4
13663,9337,0.0198001,3
13773,12117,0.0198001,9
233,13446,0.0198018,5
14971,4487,0.0198044,3
13796,15119,0.019805,36
8491,8595,0.0198078,2
6449,12764,0.01981,3
15287,13444,0.0198138,49
12469,15022,0.0198141,10
9180,9308,0.0198142,2
15013,13681,0.0198146,6
3995,4923,0.0198162,2
14430,15264,0.0198257,11
14784,883,0.0198303,12
7709,8497,0.0198374,2
13225,7425,0.0198403,12
12327,7052,0.0198419,6
5449,6248,0.0198432,2
11861,6332,0.0198448,3
15103,4824,0.0198451,24
2821,14224,0.0198495,4
13884,9668,0.0198497,8
5315,5535,0.0198553,2
196,837,0.0198578,2
9298,9469,0.0198593,2
5237,15258,0.019865,5
13800,14108,0.0198667,13
8864,11598,0.0198682,3
14772,11267,0.0198703,5
3933,14383,0.0198717,12
12484,7847,0.019873,3
2913,14110,0.019875,3
15048,4316,0.0198813,23
5665,5731,0.0198836,2
3344,9291,0.0198844,2
13099,15100,0.0198846,6
14758,15294,0.0198923,16
15185,10346,0.0198927,7
12323,4357,0.0198954,5
3950,13755,0.0198974,3
13489,8964,0.0198985,5
14310,5484,0.0199026,6
14600,11777,0.019905,20
10112,500,0.0199079,3
14948,15319,0.0199088,12
15203,12452,0.0199165,8
5213,5488,0.019918,2
11079,7099,0.0199189,3
14484,15247,0.01992,6
13621,15340,0.0199204,30
7486,8915,0.0199233,2
3853,14609,0.0199244,3
14525,14230,0.0199315,22
6395,13998,0.0199341,3
1383,2313,0.0199365,2
12182,15292,0.0199378,22
14439,14736,0.0199396,20
12877,14534,0.0199482,8
14945,7216,0.0199485,4
11258,9177,0.0199549,3
11311,7345,0.0199569,3
13442,13454,0.0199573,10
14615,10503,0.019962,8
10850,13685,0.0199707,4
12689,13000,0.0199737,4
12571,11105,0.019979,8
10543,15094,0.0199846,6
12448,5567,0.0199888,4
14865,10254,0.019989,6
15166,1654,0.019992,16
13141,13780,0.0199972,12
15301,13862,0.0199999,4
9045,15160,0.0200022,12
11025,11458,0.020006,5
6635,13785,0.0200066,4
15152,4039,0.0200109,39
15122,15190,0.0200112,21
14688,15029,0.0200125,13
1611,14992,0.0200137,5
12426,13323,0.0200169,8
14459,8717,0.020017,5
15229,1105,0.0200195,17
5193,7463,0.0200261,2
15045,12300,0.0200271,25
87,960,0.0200282,2
14248,15021,0.0200284,11
5098,6037,0.0200327,2
11583,11175,0.0200338,4
15035,15391,0.0200366,14
14556,15248,0.0200385,12
10342,15024,0.0200389,5
14830,14240,0.0200391,7
14151,14611,0.0200413,6
5134,14829,0.0200418,33
13834,6739,0.0200431,5
15324,4783,0.0200484,4
14593,15026,0.020051,12
7821,9885,0.0200539,2
8838,11363,0.0200551,4
3783,4577,0.0200554,2
11158,14968,0.020059,11
15414,15376,0.0200647,55
8575,8870,0.020067,2
13241,2451,0.0200721,3
13012,15108,0.0200751,26
11448,15171,0.0200762,7
14641,13291,0.0200817,5
7813,8552,0.0200838,2
10084,14153,0.0200841,16
15409,14752,0.0200928,23
5647,6527,0.020093,2
741,2310,0.0200932,2
3121,12009,0.0200976,3
14618,13880,0.0201004,7
5416,6817,0.0201017,2
15114,15266,0.020107,13
5777,12691,0.0201077,4
3003,14559,0.0201093,3
14916,14996,0.0201157,16
14953,10572,0.0201188,19
14207,15302,0.0201299,12
14782,13683,0.020137,12
15194,13231,0.0201409,8
3543,4342,0.0201414,2
14902,14027,0.020142,5
5683,15436,0.0201439,14
3703,4547,0.0201445,2
14860,4061,0.0201552,3
7516,15141,0.0201569,4
7670,14265,0.0201601,3
2501,13136,0.0201606,3
15442,14540,0.020174,17
10259,9690,0.0201764,3
8361,15014,0.0201785,9
231,14633,0.0201799,6
11181,13949,0.0201833,6
15397,15328,0.0201839,70
13822,6710,0.020184,3
14870,13926,0.0201923,18
12195,9452,0.0201925,3
13854,12303,0.0201958,8
15008,14649,0.020198,26
15325,2081,0.0202023,37
15353,13222,0.0202041,25
15464,3024,0.0202069,26
14505,12385,0.0202137,8
14096,14557,0.0202221,6
14680,9584,0.0202253,3
6783,12826,0.020227,3
13464,4887,0.0202281,4
15277,9268,0.020229,44
13716,4656,0.0202328,3
12664,7337,0.0202332,3
11340,10323,0.0202345,4
157,13246,0.0202371,5
15304,15305,0.0202396,14
13763,6516,0.0202399,3
12087,15135,0.0202433,13
14999,8905,0.0202453,5
128,14662,0.0202466,19
7832,13571,0.0202561,5
13452,14624,0.0202583,8
15001,12712,0.0202615,8
10576,3728,0.0202636,3
15315,15239,0.020271,40
14565,13869,0.0202722,7
14887,832,0.0202816,4
14051,15432,0.0202899,4
5217,5597,0.0202919,2
13629,4308,0.020294,4
12963,2278,0.0202947,3
6066,6479,0.0202957,2
3152,8245,0.0202983,2
15032,4052,0.0202988,12
4195,13972,0.0203021,3
648,1468,0.0203084,2
28,2128,0.0203097,2
13782,12214,0.0203125,8
14743,1812,0.0203157,4
14029,14773,0.020317,6
14705,5273,0.0203188,4
15072,14180,0.0203208,12
8718,15246,0.0203265,13
12857,1694,0.0203277,4
3006,13987,0.0203291,6
3657,13968,0.0203317,3
15373,14486,0.0203345,33
669,14009,0.0203429,4
7509,8890,0.0203463,2
15339,14935,0.0203463,9
8224,9548,0.02035,2
3671,14580,0.0203556,16
15476,4529,0.0203559,15
15276,12643,0.0203559,59
6399,15206,0.020356,21
9800,14457,0.0203601,7
8176,15002,0.020366,3
10146,1413,0.0203687,3
22,13853,0.0203706,6
12821,15485,0.0203713,46
14491,14977,0.0203813,11
6838,14985,0.0203837,12
11868,15307,0.0203926,29
13698,15439,0.020397,20
14635,9960,0.0203981,8
3356,12607,0.0203984,6
14929,1431,0.0204005,5
14163,6955,0.020406,5
14399,10897,0.0204069,15
14574,4309,0.0204079,8
10487,14043,0.0204096,7
15370,15147,0.0204103,37
7833,9652,0.0204135,2
12467,14818,0.0204142,28
14962,1493,0.0204174,12
14394,13521,0.0204189,6
15040,15423,0.0204258,9
15312,4201,0.0204294,9
14798,13864,0.0204295,46
14382,11693,0.0204299,4
15452,11696,0.0204323,19
14221,15534,0.0204334,32
13759,7368,0.0204339,8
14033,6959,0.0204356,4
15514,15217,0.0204398,80
971,1612,0.0204457,2
15480,15068,0.0204499,21
15249,9312,0.0204512,12
3202,13819,0.0204528,3
7711,15363,0.0204553,21
9375,9419,0.0204698,2
14742,13415,0.02047,10
13917,14572,0.0204777,16
3221,15523,0.0204799,30
763,14973,0.0204828,16
14778,1097,0.0204856,9
14785,4862,0.0204867,4
6534,6849,0.0204883,2
4725,14442,0.0204906,4
5205,7083,0.0204924,2
15269,6065,0.020494,3
14336,14354,0.0204955,16
15158,9654,0.0204958,6
14637,14658,0.0204997,24
15386,15058,0.0205001,15
14365,15219,0.0205017,5
7797,9395,0.0205018,2
11365,15278,0.020509,9
15484,15465,0.0205174,29
12723,14794,0.0205176,10
15522,14823,0.0205206,24
1338,15497,0.0205357,3
15406,11408,0.0205372,13
14984,12544,0.0205378,16
6499,15368,0.0205398,4
2718,11877,0.0205445,3
15243,14669,0.0205469,16
6590,12554,0.0205473,3
12618,15318,0.0205482,17
8000,14826,0.020552,9
14591,4276,0.0205541,5
14405,1513,0.0205582,5
15419,14575,0.0205598,7
14435,9122,0.0205613,4
656,14494,0.0205624,4
12794,15495,0.0205709,5
15466,5645,0.0205742,9
6316,13029,0.0205759,5
1357,12066,0.0205805,3
14218,14086,0.0205814,6
15404,15512,0.0205822,41
15348,15583,0.0205914,10
5677,6081,0.0205918,2
13005,15168,0.0205924,10
3882,15554,0.0205951,31
3277,14806,0.0205961,4
11443,14550,0.0206031,12
15535,1074,0.0206118,13
12789,13199,0.0206148,6
15449,15478,0.0206149,17
15365,13661,0.0206151,14
15539,15256,0.0206177,55
1010,15390,0.0206179,17
12754,3977,0.0206221,3
8095,8950,0.0206224,2
15383,8470,0.0206257,9
4994,14801,0.0206311,3
10406,15581,0.0206346,8
8323,15445,0.0206374,6
8017,15394,0.0206436,6
549,1178,0.0206505,2
15212,15545,0.020653,87
5192,14941,0.0206541,5
15516,9769,0.0206615,8
8148,9097,0.0206631,2
3799,13893,0.020667,4
8744,15563,0.0206681,7
15471,14709,0.0206751,51
14869,14427,0.020679,28
11073,12732,0.0206806,6
4594,8712,0.0206866,2
15532,15177,0.0206895,40
5331,5743,0.0206967,2
15612,14419,0.0207001,89
13815,10237,0.0207006,6
5137,15571,0.020707,25
15538,13960,0.0207098,13
15314,15617,0.0207168,11
7819,15559,0.0207184,5
15300,14706,0.0207234,5
15211,7459,0.0207239,8
15342,10424,0.0207247,11
11740,2222,0.0207303,4
12004,15202,0.0207358,8
14702,15580,0.0207391,13
15555,12899,0.0207428,20
15275,14922,0.0207483,8
15157,2423,0.0207517,5
7743,8112,0.0207556,2
15430,15205,0.02076,27
14422,11826,0.0207633,7
14677,14811,0.0207642,11
7607,9057,0.0207751,2
897,15417,0.020784,13
5948,6403,0.020784,2
11142,14603,0.0207842,6
13179,1443,0.0207865,3
34,13161,0.0207877,4
9392,12312,0.0207882,4
15192,6185,0.020792,4
3918,14325,0.0207961,4
15136,15472,0.0207998,7
7986,9767,0.020801,2
7907,14390,0.0208049,19
15609,15646,0.0208059,12
15624,10881,0.0208079,92
15133,15412,0.0208079,31
9157,13985,0.0208122,9
15047,6435,0.0208131,13
8004,8533,0.0208134,2
11151,12468,0.0208199,6
15395,14244,0.0208215,6
4076,4479,0.020827,2
3303,3880,0.020829,2
15259,13499,0.0208309,9
6877,14891,0.0208323,19
4802,8038,0.0208365,2
417,15504,0.0208374,5
14786,13106,0.0208413,9
1124,2317,0.0208436,2
14651,15389,0.0208443,9
12834,15112,0.020851,5
15573,5537,0.0208513,14
15457,14106,0.020852,72
15567,15170,0.0208522,5
10726,1821,0.0208541,3
2953,15151,0.0208577,3
11830,4717,0.0208582,3
11721,3541,0.0208605,6
294,1538,0.0208645,2
11382,14381,0.0208671,6
15548,8196,0.0208678,13
15420,11490,0.0208705,4
15113,7141,0.0208706,3
8752,15640,0.0208724,28
3059,4458,0.0208757,2
8735,8741,0.0208762,2
2054,15402,0.0208776,18
14792,15129,0.0208815,49
15574,14738,0.0208883,21
4932,9937,0.0208892,2
7575,9104,0.0208913,2
15448,13944,0.0208982,11
15623,15524,0.0209041,22
15520,9996,0.0209051,47
14503,15293,0.0209084,4
12724,1824,0.0209106,9
15674,1737,0.0209109,73
8400,8425,0.020912,2
15655,14889,0.0209135,23
2947,14900,0.0209167,4
11656,15577,0.0209272,19
14066,5966,0.0209325,4
15378,9799,0.0209354,9
12049,12235,0.0209367,4
6218,6515,0.0209399,2
14656,14374,0.0209494,5
1433,15603,0.0209587,18
15608,3301,0.0209632,9
15396,15093,0.0209637,49
11023,13988,0.0209656,4
3072,15456,0.0209682,7
15503,15565,0.0209695,28
13258,3208,0.0209697,3
12427,15631,0.020973,10
13217,15657,0.0209756,34
2722,15513,0.0209795,16
14464,12878,0.020983,5
14017,9737,0.0209831,4
14281,15625,0.0209852,9
2494,3444,0.0209901,2
15356,4502,0.0209901,7
15556,2185,0.0209975,10
13574,10438,0.0210013,4
7746,9705,0.0210077,2
15496,876,0.0210088,3
15602,12100,0.0210088,60
14245,15281,0.0210113,10
15156,15685,0.0210141,35
6824,6947,0.0210142,2
14548,14573,0.0210144,13
2514,3646,0.0210166,2
724,15547,0.0210192,22
15477,6818,0.0210208,4
7508,9017,0.0210249,2
13786,983,0.0210255,5
15505,10908,0.0210257,8
12249,9882,0.0210263,3
15422,6411,0.021028,56
6064,7311,0.0210318,2
14982,3994,0.0210354,6
132,14856,0.0210428,9
2488,2716,0.0210433,2
7531,15427,0.0210434,6
14291,4834,0.0210434,9
8974,14326,0.0210533,5
9346,15084,0.0210669,4
15733,15038,0.0210691,27
15329,7164,0.0210716,11
14866,11686,0.0210724,8
15727,14371,0.0210754,77
10090,1900,0.0210777,3
2497,15714,0.0210787,4
14744,7396,0.0210794,4
3128,4836,0.0210883,2
14046,11034,0.0210919,5
14085,14183,0.0210947,4
5248,12060,0.0210956,3
8076,12633,0.0211007,3
14643,15498,0.0211018,11
762,11320,0.0211028,3
15622,15751,0.0211047,117
15713,7955,0.0211087,29
15675,10260,0.0211098,7
3556,15172,0.0211268,19
14890,9851,0.0211294,9
14411,4639,0.0211333,3
14016,11691,0.0211334,4
13702,9629,0.0211368,3
15410,15273,0.0211388,24
2819,14966,0.0211392,5
364,10844,0.0211425,3
8438,12486,0.0211455,5
9575,9633,0.0211523,2
14247,11125,0.0211651,4
15693,3899,0.0211652,12
5819,15271,0.021168,5
13802,1846,0.0211693,3
12693,14188,0.0211769,8
15618,11589,0.0211972,53
12908,9696,0.0212007,3
15729,8867,0.0212065,36
12974,13557,0.0212079,5
12333,2257,0.0212118,3
15762,15289,0.0212137,137
11404,9700,0.0212163,4
5152,15155,0.0212164,8
15426,11783,0.021218,10
15425,15557,0.021218,30
2659,4012,0.0212195,2
10733,2421,0.0212396,3
255,1816,0.0212416,2
7938,11650,0.0212472,4
1918,14753,0.0212603,11
15722,15283,0.0212603,9
7879,10287,0.0212621,3
15104,15291,0.0212623,55
15795,13760,0.0212657,15
3443,8610,0.0212709,2
13319,15110,0.0212737,8
11148,3615,0.0212741,4
12588,6882,0.0212908,3
14800,13284,0.0212948,7
1252,10977,0.0212976,3
14940,15780,0.0212983,58
15764,13383,0.0212996,10
3688,4065,0.0213066,2
1526,15797,0.0213147,56
375,12289,0.021316,3
12027,3815,0.0213165,4
254,12960,0.0213213,3
3428,4581,0.0213232,2
12353,8901,0.0213303,3
93,15251,0.0213321,5
3421,13314,0.0213352,3
13753,10099,0.0213371,5
15517,15669,0.0213385,12
8275,15308,0.0213419,20
13417,15023,0.0213442,10
12519,15712,0.0213466,9
14954,15788,0.0213482,25
14598,7187,0.0213483,4
1258,10391,0.0213498,3
11707,15191,0.0213498,8
11213,6989,0.0213515,4
15801,14822,0.0213543,15
14165,2155,0.0213553,5
795,11785,0.021357,3
15709,15595,0.0213609,40
1890,13031,0.0213657,3
11977,10952,0.0213691,5
15310,15349,0.0213705,24
12670,7261,0.0213726,3
1140,15236,0.0213735,3
1274,1775,0.0213748,2
15550,14487,0.0213819,32
2594,15416,0.0213864,5
1723,2169,0.0213873,2
4560,10092,0.0213891,3
13915,2111,0.0213912,7
333,512,0.0213926,2
13922,1621,0.0214041,4
14162,4387,0.0214081,4
15493,15820,0.02141,11
15710,15265,0.0214156,67
15054,4187,0.0214244,4
1583,1947,0.0214251,2
11980,15694,0.0214251,26
15359,4927,0.0214268,6
7671,15536,0.0214288,7
14874,4803,0.0214309,25
5085,6007,0.0214315,2
15041,2437,0.0214374,6
13730,15771,0.0214407,12
12481,14779,0.0214417,5
6424,7032,0.0214441,2
6571,15673,0.0214474,15
15794,15620,0.0214534,17
14177,5417,0.0214537,5
15227,14475,0.0214543,7
15682,9376,0.0214558,14
15036,10685,0.0214633,11
8129,8703,0.0214637,2
10347,14063,0.0214645,5
3205,14515,0.0214662,5
13348,11397,0.0214752,5
15831,14757,0.0214829,14
5286,13865,0.0214834,3
15636,15778,0.0214868,23
6101,13265,0.0214894,3
7814,14049,0.0214951,3
14763,15642,0.0215014,13
409,15475,0.0215021,6
1024,15808,0.0215056,57
14466,14938,0.0215109,10
6719,7444,0.0215155,2
12869,846,0.0215155,3
15600,14434,0.0215207,19
13386,6909,0.0215273,3
1282,1973,0.0215325,2
15362,5634,0.0215325,7
5231,5474,0.0215342,2
15805,11041,0.0215375,60
11668,15872,0.0215419,17
13129,687,0.0215432,3
15491,1483,0.0215435,4
2845,3731,0.0215495,2
15785,15765,0.0215585,156
1110,2332,0.0215623,2
8877,15786,0.0215625,5
15717,15810,0.021563,20
14314,14932,0.0215645,16
3753,15115,0.0215659,3
9540,10554,0.0215692,3
15069,14568,0.0215739,5
5368,12179,0.0215761,3
11416,7275,0.0215769,3
7795,15186,0.0215787,3
9270,15387,0.0215792,7
15415,7020,0.0215805,6
10594,15463,0.0215824,39
15772,930,0.0215826,4
13640,14031,0.0215849,5
256,1603,0.021593,2
11824,14894,0.0216065,16
15542,13682,0.0216074,34
13919,14838,0.0216096,8
12994,15161,0.0216157,8
11732,3930,0.0216187,4
517,15748,0.0216202,28
15883,15654,0.0216223,79
8940,15214,0.0216247,6
1665,1944,0.0216263,2
4587,15789,0.0216289,31
5976,7276,0.0216326,2
7061,11254,0.021633,5
15763,15796,0.0216338,32
15521,14322,0.021638,13
14788,15400,0.021643,15
3569,4349,0.0216435,2
14851,14612,0.0216446,11
2573,14729,0.0216472,15
8443,15725,0.0216484,3
14654,13313,0.0216515,6
15749,14324,0.0216528,14
15875,4693,0.0216579,11
5415,7392,0.0216585,2
13551,12490,0.0216621,5
13975,15529,0.0216639,22
15870,15716,0.021669,37
15793,15912,0.0216692,10
15334,12048,0.0216699,14
6391,14873,0.0216708,5
1531,14619,0.0216708,5
14715,2186,0.0216762,6
6545,6890,0.0216829,2
15062,14667,0.0216859,16
12630,15619,0.0216868,30
4085,10217,0.0216914,3
14614,13584,0.0217067,4
7695,14825,0.0217067,5
5560,7226,0.0217074,2
14857,9221,0.0217075,4
13307,1223,0.0217086,3
5111,15009,0.0217121,4
9230,14552,0.0217131,10
12566,15930,0.0217174,39
14719,15120,0.0217247,12
5276,7287,0.0217274,2
14803,15663,0.0217282,5
818,10380,0.0217286,3
4444,13357,0.0217298,3
15306,15316,0.0217306,31
10785,4169,0.0217308,3
15711,14379,0.0217308,6
15845,14768,0.0217331,77
5022,5587,0.0217364,2
10457,9176,0.0217383,3
13929,6574,0.0217419,3
10280,15586,0.0217497,7
8531,8693,0.0217533,2
209,2469,0.0217554,2
14446,10877,0.0217556,7
15588,15900,0.0217557,11
12985,15092,0.0217568,18
9,1490,0.0217596,2
15869,15935,0.0217603,29
15888,15963,0.0217613,163
15533,15931,0.0217635,12
15459,15670,0.0217643,20
2878,3730,0.0217701,2
13937,4106,0.0217762,3
8285,15134,0.0217782,11
13036,6922,0.0217822,6
15553,15377,0.0217822,36
15180,15511,0.0217875,4
15656,13680,0.0217882,94
14199,15564,0.0217904,26
5613,14766,0.0217926,5
7584,15628,0.0217966,12
15818,11400,0.0217968,23
15626,12895,0.0217976,27
30,15708,0.0218017,19
5102,13609,0.0218031,3
7950,8730,0.0218044,2
14587,15568,0.0218059,16
9007,14088,0.0218121,5
15968,14994,0.0218203,168
15858,15221,0.021822,19
8333,15429,0.0218222,17
1522,15195,0.0218247,4
15854,4685,0.0218283,13
15840,14586,0.0218342,16
2808,9539,0.0218396,2
15904,1279,0.0218436,3
15978,14690,0.0218471,32
15163,15076,0.0218487,7
10465,12902,0.0218548,4
6822,7475,0.0218594,2
15230,14053,0.021861,24
6197,14375,0.0218693,4
14449,15937,0.0218711,21
15450,15705,0.0218746,7
11501,8411,0.0218779,3
15728,12876,0.0218833,13
8773,9049,0.0218848,2
7526,15067,0.0218858,6
3430,14703,0.0218875,5
77,15698,0.0218922,74
9514,12773,0.021894,6
805,14828,0.0218971,5
6730,7024,0.0218984,2
5391,15507,0.0219006,34
15985,9656,0.02191,3
5035,15684,0.0219148,4
15874,15665,0.0219236,66
12422,7140,0.0219312,4
14845,15877,0.0219319,10
14750,15279,0.0219348,15
11015,10660,0.0219352,4
15338,7365,0.0219353,3
15594,9589,0.0219383,11
15992,12717,0.0219396,16
13485,13693,0.021942,9
15756,16014,0.0219426,8
15821,10296,0.0219447,27
2535,15701,0.0219451,5
14478,15747,0.0219478,8
13721,13502,0.0219494,5
14930,15878,0.0219525,22
15518,1590,0.0219534,4
11751,10066,0.0219537,4
7476,15197,0.0219547,5
9144,15056,0.0219548,4
12749,12871,0.0219599,10
13996,8591,0.0219607,4
2570,11566,0.0219652,3
2480,15988,0.0219703,169
471,992,0.021971,2
15662,14714,0.0219711,13
16016,15901,0.0219743,105
5100,7297,0.0219746,2
15515,15996,0.0219792,53
12987,15080,0.0219811,24
12776,14363,0.0219851,4
15910,15633,0.0219889,32
10649,14101,0.0219906,12
15208,15915,0.0219936,5
15885,63,0.0219976,4
13253,9307,0.0219985,4
13942,9614,0.0220028,5
1928,14064,0.0220162,3
4987,15169,0.0220236,7
5794,6075,0.0220268,2
11301,3433,0.0220305,3
15647,1102,0.0220369,4
14253,9098,0.0220371,5
14298,4180,0.0220392,7
5376,6758,0.0220439,2
15075,10062,0.0220472,7
809,16009,0.0220543,75
12479,16023,0.0220622,20
16041,16018,0.0220714,115
14834,14912,0.0220719,21
13203,1377,0.0220729,6
13297,15791,0.0220782,5
15993,16063,0.022082,131
156,15830,0.0220836,4
14255,13346,0.0220846,4
4082,14205,0.0220847,4
13149,3662,0.0220893,7
2746,13324,0.0220894,5
15982,15689,0.022091,76
7705,15428,0.0220981,3
14050,15401,0.0220999,9
14812,2442,0.0221008,12
15782,14530,0.0221038,40
3311,16038,0.0221101,170
211,11602,0.022111,3
14670,13833,0.0221142,10
14754,13857,0.0221148,12
1893,15867,0.0221173,15
11737,3808,0.0221178,3
15859,15945,0.0221181,9
15262,12808,0.02212,7
14796,12524,0.0221205,6
15418,9691,0.0221207,3
6423,15927,0.0221254,3
16064,16067,0.022128,152
2969,4280,0.0221291,2
15719,8775,0.0221344,5
7686,15658,0.0221397,10
16049,1382,0.0221446,5
7132,7206,0.0221503,2
11352,14632,0.0221543,4
11498,11961,0.022155,6
3038,15309,0.0221558,4
8889,15345,0.0221581,3
15398,15739,0.0221611,69
15462,10920,0.0221712,28
6289,6371,0.022172,2
15280,1594,0.0221732,3
4996,6911,0.022177,2
16089,16061,0.0221792,227
41,15572,0.0221869,4
15957,15446,0.0221879,16
15083,7408,0.0221884,7
15049,16022,0.0221889,14
2702,15596,0.022191,5
4571,12972,0.0221929,3
15906,1972,0.0221938,35
15977,15848,0.0221967,120
14698,15884,0.022203,21
8660,16081,0.0222035,13
10056,16111,0.0222042,37
14837,1637,0.0222129,4
13169,16057,0.0222135,17
10230,6605,0.0222247,3
9603,12310,0.0222258,3
16024,16048,0.0222276,14
15833,6181,0.0222278,4
16000,1963,0.0222298,25
11495,14077,0.022235,7
6157,14340,0.0222376,7
15944,2073,0.022244,4
13469,8984,0.0222516,4
14774,11894,0.0222524,8
15644,16086,0.0222526,19
15487,15991,0.0222535,8
2937,3054,0.0222539,2
12330,5481,0.0222547,3
16082,14799,0.0222557,23
355,15761,0.0222724,4
15261,13498,0.0222773,22
14364,1536,0.0222852,3
11941,4423,0.0222899,3
16104,14995,0.0222912,233
15980,9931,0.0222914,13
15528,13986,0.0223017,8
14921,13050,0.0223041,12
15873,15317,0.0223093,11
15590,15461,0.0223094,14
750,14878,0.0223145,5
8852,15744,0.0223179,7
5829,7118,0.0223186,2
15843,8130,0.0223244,5
15704,15894,0.0223254,12
642,14167,0.0223262,4
1366,1592,0.0223277,2
16090,10248,0.022329,4
4238,15101,0.0223305,3
1113,14344,0.0223323,6
5015,15381,0.0223346,4
16137,15697,0.0223357,242
15333,3452,0.0223384,12
14846,14185,0.0223391,8
15531,9899,0.0223507,8
12070,15855,0.022351,7
8428,9552,0.0223531,2
13875,15263,0.0223573,9
15908,14118,0.0223599,11
7673,16114,0.0223612,14
5901,15153,0.0223686,3
14190,6427,0.0223762,3
14315,13257,0.0223819,7
16100,15569,0.0223864,57
423,15847,0.0223879,3
16075,15981,0.0223895,32
10618,4879,0.0223962,3
12269,10412,0.0223966,4
831,14127,0.0223973,4
10456,9989,0.0223977,3
15956,10004,0.022398,79
13756,8267,0.0223999,4
15207,9282,0.0224034,13
15003,7207,0.0224038,5
1296,2015,0.0224045,2
14252,15702,0.0224062,28
10954,9463,0.0224119,3
15541,13530,0.0224153,25
645,1469,0.0224196,2
10997,13767,0.02243,4
15695,15813,0.0224336,50
14727,16177,0.0224351,6
16073,6885,0.0224401,77
16085,15784,0.0224439,10
15091,15661,0.022445,15
14885,1915,0.022446,3
15825,7332,0.0224479,5
12977,14681,0.0224531,10
16155,16109,0.0224538,17
5030,7351,0.0224568,2
15976,16087,0.0224619,7
5838,14498,0.0224635,3
12729,12412,0.0224662,6
11445,15408,0.0224677,7
11542,8503,0.0224734,3
13098,15330,0.0224739,5
4408,4632,0.022478,2
15752,15680,0.0224784,5
9133,15297,0.0224807,5
16122,14880,0.0224808,32
2699,15350,0.0224818,13
15737,15591,0.0224821,49
13208,9958,0.0224833,3
3065,14625,0.0224858,6
958,14349,0.0224921,3
13626,15983,0.0224939,25
4727,4835,0.0224964,2
11143,16043,0.0224998,55
12551,16176,0.022506,7
15887,14735,0.0225081,7
11661,6657,0.0225095,3
15295,4454,0.0225105,6
13476,12635,0.0225279,5
68,579,0.0225293,2
7696,10760,0.0225312,3
14952,15138,0.0225371,16
13325,4492,0.0225374,4
1570,16115,0.0225382,38
740,16116,0.0225412,5
15914,14879,0.0225433,33
16106,14626,0.0225519,19
16005,14140,0.0225631,16
15917,15481,0.022566,37
15575,7011,0.0225671,5
13483,10769,0.0225684,6
15815,15525,0.0225742,11
5014,10899,0.0225742,3
15458,7040,0.022576,4
9003,16138,0.0225783,14
15570,10464,0.0225817,12
15921,15290,0.0225821,14
16139,15925,0.0225829,22
15918,15970,0.022583,33
5330,14957,0.0225841,3
1696,1999,0.0225895,2
14528,9458,0.0225952,17
15718,10568,0.0226036,7
